0.0,1.0,0.003999999999999999,0.0,0.16666666666666666,0.5833333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.16666666666666669,0.0,0.5,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.09285714285714286,0.2857142857142857,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3571428571428572,0.75,0.2888888888888889,0.6666666666666666,0.0
0.006802721088435374,1.0,0.05435294117647059,0.5,0.14285714285714285,0.2361111111111111,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.16666666666666669,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.02448979591836735,0.6428571428571428,0.5,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714285714,0.625,0.3777777777777778,0.055555555555555566,1.0
0.013605442176870746,1.0,0.014117647058823528,0.5,0.19047619047619047,0.3055555555555556,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.5666666666666667,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025510204081632654,0.6428571428571428,0.5,1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2142857142857142,0.5,0.33333333333333337,0.11111111111111112,1.0
0.02040816326530612,1.0,0.04729411764705883,0.5,0.11904761904761904,0.16666666666666669,0.0,1.0,0.0,1.0,0.0,1.0,0.25,0.5,0.3333333333333333,0.3,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,0.5,0.09693877551020408,0.7619047619047619,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2142857142857142,0.625,0.2888888888888889,0.6666666666666666,1.0
0.027210884353741492,1.0,0.09505882352941177,0.5,0.14285714285714285,0.3055555555555556,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.25,0.5,0.3333333333333333,0.10000000000000003,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,0.5,0.10408163265306122,0.2857142857142857,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1428571428571428,0.5,0.24444444444444446,0.22222222222222227,1.0
0.03401360544217687,1.0,0.09505882352941177,0.5,0.09523809523809523,0.3055555555555556,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.25,0.5,0.3333333333333333,0.13333333333333336,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,0.5,0.10408163265306122,0.2857142857142857,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1428571428571428,0.75,0.2,0.33333333333333337,1.0
0.04081632653061224,1.0,0.015058823529411765,0.5,0.16666666666666666,0.5833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.3333333333333333,0.10000000000000003,0.0,0.5,0.0,0.0,1.0,1.0,0.6666666666666667,0.5,0.24081632653061227,0.7619047619047619,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1428571428571428,0.5,0.24444444444444446,0.7777777777777778,1.0
0.047619047619047616,1.0,0.023529411764705882,0.5,0.14285714285714285,0.3055555555555556,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.25,1.0,0.3333333333333333,0.06666666666666665,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6666666666666667,0.5,0.20000000000000004,0.2857142857142857,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1428571428571428,0.5,0.24444444444444446,0.055555555555555566,1.0
0.05442176870748299,1.0,0.009176470588235295,0.5,0.11904761904761904,0.16666666666666669,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.3,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.6666666666666667,0.5,0.007142857142857145,0.6904761904761905,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0714285714285714,0.625,0.24444444444444446,0.2777777777777778,0.0
0.06122448979591836,1.0,0.018823529411764708,0.5,0.19047619047619047,0.3055555555555556,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.036734693877551024,0.6428571428571428,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2142857142857142,0.5,0.3777777777777778,0.2777777777777778,1.0
