1,3,0.18,1,7.0,5.0,1,1,1,1,0,1,3,3,2,55,0,2,0,0,3,0,1,1,111,15,2,0,3,1,0,0,0,0,1,2,28,8.0,9.0,70,0
2,3,2.32,2,6.0,2.5,1,4,1,3,0,1,1,2,1,55,1,0,0,0,4,0,1,2,44,30,2,1,4,1,0,0,0,0,1,2,24,7.5,11.0,15,1
3,3,0.61,2,8.0,3.0,1,4,1,1,0,1,3,2,2,115,1,0,0,0,4,0,1,1,45,30,2,1,4,1,0,0,0,0,1,2,26,7.0,10.0,20,1
4,3,2.02,2,5.0,2.0,0,4,1,3,0,1,2,2,2,75,1,0,0,0,4,1,3,2,115,35,2,1,3,1,0,0,0,0,1,2,26,7.5,9.0,70,1
5,3,4.05,2,6.0,3.0,1,3,1,1,0,1,2,2,2,45,1,0,0,0,4,1,3,2,122,15,2,1,3,1,0,0,0,0,1,2,25,7.0,8.0,30,1
6,3,4.05,2,4.0,3.0,1,3,1,1,0,1,2,2,2,50,1,0,0,0,4,1,3,2,122,15,2,1,3,1,0,0,0,0,1,2,25,8.0,7.0,40,1
7,3,0.65,2,7.0,5.0,0,1,1,1,0,1,2,3,2,45,0,2,0,0,4,1,3,2,256,35,2,1,3,0,0,0,0,0,1,2,25,7.0,8.0,80,1
8,3,1.01,2,6.0,3.0,1,3,1,1,0,1,2,3,2,40,1,0,0,0,4,1,3,2,216,15,2,1,3,1,0,0,0,0,1,2,25,7.0,8.0,15,1
9,3,0.40,2,5.0,2.0,0,4,1,1,0,1,1,3,2,75,1,0,0,0,4,0,3,2,27,32,2,1,3,0,0,0,0,0,1,2,24,7.5,8.0,35,0
10,3,0.81,2,8.0,3.0,1,4,1,3,0,1,3,3,2,70,1,0,0,0,4,1,1,2,56,30,2,1,3,1,0,0,0,0,1,2,26,7.0,11.0,35,1
11,3,0.84,2,7.5,2.5,1,4,3,3,0,1,3,2,2,75,1,0,0,0,4,1,1,1,88,30,2,1,3,1,0,0,0,0,1,2,27,7.5,10.0,15,0
12,3,0.40,3,3.0,2.0,1,1,3,3,0,1,5,1,2,30,0,2,0,0,3,0,1,2,110,40,2,1,3,1,0,0,0,0,1,2,27,7.0,10.0,30,1
13,3,0.81,3,4.0,1.5,1,3,1,1,0,1,3,2,2,180,0,2,0,0,1,1,3,2,365,15,2,1,3,0,0,0,0,0,1,2,27,7.0,6.0,30,0
14,3,0.93,2,5.0,2.5,1,1,3,3,0,1,3,2,2,40,2,0,0,0,1,1,3,2,279,25,2,1,3,1,0,0,0,0,1,2,28,7.5,7.0,70,1
15,3,0.67,3,3.0,2.5,1,1,3,3,0,1,3,2,2,35,0,2,0,0,1,0,3,1,115,15,2,1,3,1,0,0,0,0,1,2,26,7.5,10.0,30,1
16,3,0.40,3,5.0,1.0,1,3,1,1,0,1,3,2,2,45,2,0,0,0,1,1,3,1,56,30,2,1,3,0,0,0,0,0,1,2,28,8.0,7.0,15,0
17,3,0.53,2,5.0,2.5,0,1,1,1,0,1,3,2,2,45,0,2,0,0,1,1,3,2,208,20,2,1,3,0,0,0,0,0,1,2,27,7.0,7.0,80,0
18,3,2.67,3,8.0,5.0,1,1,1,3,0,1,3,2,2,30,2,0,0,0,2,0,1,2,95,20,2,1,2,1,0,0,0,0,1,2,26,8.0,2.5,15,0
19,3,1.34,2,6.0,3.0,0,1,1,1,0,1,2,3,2,45,2,0,0,0,1,1,3,2,183,22,2,1,4,0,0,0,0,0,1,2,28,7.2,5.0,100,1
20,3,0.16,1,5.0,2.0,1,3,1,1,0,1,3,2,2,140,0,4,1,0,1,1,3,2,303,7,2,0,3,0,0,0,0,0,1,2,26,8.0,6.0,100,1
21,3,0.27,3,5.0,3.0,1,1,3,3,0,1,1,2,1,75,1,0,0,0,1,0,1,2,110,15,2,1,3,1,0,0,0,0,1,2,27,7.5,13.0,15,1
22,3,0.45,2,4.0,1.0,1,1,1,1,0,1,1,2,2,45,0,2,0,0,3,0,3,2,300,12,2,1,3,0,0,0,0,0,1,2,30,7.0,5.0,100,0
23,3,0.53,1,5.0,2.5,0,1,1,1,0,1,2,3,2,45,0,2,0,0,1,1,3,3,208,15,2,1,3,0,0,0,0,0,1,2,25,7.5,6.0,100,1
24,3,0.15,1,2.0,1.0,1,2,1,1,0,1,3,3,2,30,3,0,0,0,1,0,3,1,166,30,2,1,4,0,0,0,0,0,1,2,27,6.0,4.0,15,0
25,3,0.61,3,4.0,1.5,1,3,1,1,0,1,3,3,2,75,0,2,0,0,3,0,3,2,271,30,2,1,3,0,0,0,0,0,1,2,33,8.0,7.5,100,0
26,3,3.24,1,4.0,2.5,1,4,1,1,0,1,3,2,2,75,0,2,0,0,4,0,1,2,66,30,2,1,2,0,0,0,0,0,1,2,30,8.0,12.0,90,1
27,3,0.20,3,3.0,1.0,1,3,1,1,0,1,3,2,2,65,1,0,0,0,4,1,3,1,130,30,2,1,3,0,0,0,0,0,1,2,33,6.0,7.0,35,0
28,3,0.24,1,4.0,2.5,0,2,1,1,0,1,3,2,2,30,1,0,0,0,4,1,3,2,280,20,2,1,2,0,0,0,0,0,1,2,29,7.5,9.0,80,1
29,3,1.99,2,4.0,2.0,1,4,3,1,0,1,2,2,2,45,1,0,0,0,4,1,1,2,693,10,2,0,3,1,0,0,0,0,1,2,35,9.0,18.0,75,1
30,3,0.94,2,3.0,2.0,1,2,3,1,0,1,3,2,2,70,1,0,0,0,4,0,1,2,497,8,2,1,2,1,0,0,0,0,1,2,34,9.0,18.0,60,1
31,3,1.01,2,3.0,2.0,1,4,1,1,0,1,5,1,2,45,1,0,0,0,4,1,3,2,245,25,2,1,3,1,0,0,0,0,1,2,29,7.0,12.0,65,1
32,3,0.80,2,4.0,3.0,1,4,3,1,0,1,3,2,2,30,0,2,0,0,4,1,3,2,577,12,2,1,3,0,0,0,0,0,1,2,27,7.5,14.0,75,1
33,3,0.32,2,8.0,5.0,1,3,3,3,1,1,3,2,2,45,0,1,0,1,2,0,4,2,360,20,1,0,2,1,1,1,1,1,0,1,25,8.0,11.0,15,0
